gsea0,gsea1,gsea2,geometry,Gi_gsea0,Gi_gsea1,Gi_gsea2,Gi_sum
0.0,0.0,0.0,POINT (0.8061237826542917 0.5365499385019974),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.8964202027276036 0.8291216217677129),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.783405413772484 0.5969162375805046),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.871432563568745 0.8343445677061375),1.0881450397977348,-0.11924159074298356,-0.04009634698823127,0.92880710206652
0.0,0.0,0.0,POINT (0.6928806718194387 0.8558120914025297),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.8899228009546916 0.9305919288343696),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.9807372188335456 0.6474406338606652),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.840329063345669 0.6598474362186685),-0.25427253079645207,-0.11924159074298354,-0.040096346988231266,-0.4136104685276669
0.0,0.0,0.0,POINT (0.7618351508665332 0.7459122399558786),0.09727061903098404,0.5845152241034078,-0.040096346988231266,0.6416894961461606
0.0,0.0,0.0,POINT (0.7825126582723515 0.8712789651288955),0.34235750057874204,-0.11924159074298356,-0.04009634698823127,0.18301956284752718
0.0,0.0,0.0,POINT (0.8815281874858409 0.9431697162302092),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.7194355956720951 0.6581806051436588),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (1 0.5246277683812857),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.7693675174944236 0.8850056563708546),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.6878741119065185 0.8827887762174633),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.8519256278527315 0.6094555265068559),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.695834137131546 0.828251457593435),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.903231872170236 0.7852504438061522),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.880620553947374 0.5016848013916241),0.8343499678639761,-0.11924159074298356,-0.040096346988231266,0.6750120301327612
0.0,0.0,0.0,POINT (0.8473126210865579 0.5599506468498076),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.909684953135519 0.7330368251523357),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.9286693830974768 0.7000148508258159),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.930594477207172 0.7035960343606475),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.9293417066484366 0.6674394125033271),-0.25427253079645207,-0.11924159074298354,-0.040096346988231266,-0.4136104685276669
0.0,0.0,0.0,POINT (0.7263597447635798 0.6327117946467437),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.8823355948460679 0.5262023942289654),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.9066555174710604 0.6016875752932531),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
4378.334084,0.0,0.0,POINT (0.3997630860292827 0.8132772778383736),-0.2507884404663739,-0.11924159074298356,-0.040096346988231266,-0.41012637819758874
0.0,0.0,0.0,POINT (0.3573223576220902 0.7760874697399875),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.3632920724033336 0.7775194245981588),0.4907585554920964,-0.11924159074298356,-0.04009634698823127,0.33142061776088155
0.0,0.0,0.0,POINT (0.3743199244847942 0.8492144388169354),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.4139820075419703 0.7994097937746852),0.3936084898324867,-0.11924159074298356,-0.04009634698823127,0.23427055210127185
0.0,0.0,0.0,POINT (0.3488558875797775 0.644249071477768),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.4551272698690295 0.8424679099785001),-0.25427253079645207,-0.11924159074298354,-0.040096346988231266,-0.4136104685276669
0.0,0.0,0.0,POINT (0.3310774735815086 0.5623540487552795),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.4699725549951378 0.8027704464625004),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.3957147367330829 0.8216269807256847),0.6091895355114406,-0.11924159074298356,-0.04009634698823127,0.44985159778022576
0.0,0.0,0.0,POINT (0.3844099129228999 0.5986538184102937),-0.07163652604063825,-0.11924159074298354,-0.040096346988231266,-0.23097446377185304
0.0,0.0,0.0,POINT (0.334346162820131 0.6015141309015001),-0.25427253079645207,-0.11924159074298354,-0.040096346988231266,-0.4136104685276669
0.0,0.0,0.0,POINT (0.3813864464458898 0.7227240760300283),0.08860683051119182,-0.11924159074298354,-0.040096346988231266,-0.07073110722002299
0.0,0.0,0.0,POINT (0.3988950372237059 0.866001930842606),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.248510579227758 0.561509681387884),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.3926173360331205 0.822713223307956),0.32136884674214317,-0.11924159074298356,-0.040096346988231266,0.16203090901092831
4722.261588,0.0,0.0,POINT (0.3736832519380003 0.7779099632017373),-0.2507204767187753,-0.11924159074298356,-0.04009634698823127,-0.41005841444999014
0.0,0.0,0.0,POINT (0.3514334151966921 0.7836182922061997),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.3877941399630078 0.8282714832949754),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.4228801776602662 0.8403869683154014),0.17745850235749427,-0.11924159074298356,-0.04009634698823127,0.018120564626279444
0.0,0.0,0.0,POINT (0.2825984983333441 0.6578811160807861),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.4244556322277182 0.8599023232155029),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.3189181166661921 0.7136438073748238),1.3036622868719092,-0.11924159074298356,-0.040096346988231266,1.1443243491406945
0.0,0.0,0.0,POINT (0.39470374517967 0.8709115571572116),0.2162603526790258,-0.11924159074298356,-0.04009634698823127,0.056922414947810966
0.0,0.0,0.0,POINT (0.3089190559267089 0.7736025584936891),-0.27296119567783456,-0.11924159074298356,-0.040096346988231266,-0.4322991334090494
0.0,0.0,0.0,POINT (0.2081724810115734 0.587092934207898),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.2248540681271346 0.6555480408023864),-0.25427253079645207,-0.11924159074298354,-0.040096346988231266,-0.4136104685276669
0.0,0.0,0.0,POINT (0.2094446998289693 0.7071459728452983),-0.25427253079645207,-0.11924159074298354,-0.040096346988231266,-0.4136104685276669
7295.617387,0.0,0.0,POINT (0.3051560727635596 0.6994238343214999),0.48538765329576555,-0.11924159074298356,-0.04009634698823127,0.3260497155645507
0.0,0.0,0.0,POINT (0.3057528963327706 0.5348481971832392),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.3635435386455976 0.589304489612381),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.3405315017191489 0.6701111079344562),0.4642198875268744,-0.11924159074298356,-0.04009634698823127,0.3048819497956595
0.0,0.0,0.0,POINT (0.1305249706713334 0.5896615103934414),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.0508171413153149 0.6452285298299663),-0.25427253079645207,-0.11924159074298354,-0.040096346988231266,-0.4136104685276669
0.0,0.0,0.0,POINT (0.2087701866977471 0.7292633261839665),-0.25427253079645207,-0.11924159074298354,-0.040096346988231266,-0.4136104685276669
0.0,0.0,0.0,POINT (0.4654515583842531 0.7727291203765193),0.08860683051119182,-0.11924159074298354,-0.040096346988231266,-0.07073110722002299
0.0,0.0,0.0,POINT (0.3784208314172032 0.5803719823769404),0.06534047752622209,-0.11924159074298356,-0.04009634698823127,-0.09399746020499275
0.0,0.0,0.0,POINT (0.4035429260516291 0.6664159646394522),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.3240318015143907 0.5692400945256868),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.3828134281807065 0.6471144800125426),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.3709789267626032 0.6162994493093317),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.3822719956693906 0.6143522580809271),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.4892270155832553 0.7818293225276168),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.4583438724049523 0.6964604712957276),0.22575857503424931,-0.11924159074298356,-0.04009634698823127,0.06642063730303449
0.0,0.0,0.0,POINT (0.4282313831670206 0.6759719406465684),0.1457533907291324,-0.11924159074298356,-0.040096346988231266,-0.01358454700208242
0.0,0.0,0.0,POINT (0.3455625994202803 0.6843313299384675),0.4642198875268744,-0.11924159074298356,-0.04009634698823127,0.3048819497956595
3042.6011663512604,0.0,0.0,POINT (0.4358839650580902 0.7128107174561934),-0.2513393275442156,-0.11924159074298354,-0.040096346988231266,-0.41067726527543047
0.0,0.0,0.0,POINT (0.39463156276966 0.6445013151129249),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.3421987798895678 0.5577261451699362),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.3374270496641352 0.5754103913073402),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.4197624107831723 0.7681934081059509),0.4339533740291226,-0.11924159074298356,-0.040096346988231266,0.27461543629790774
2192.05196,0.0,0.0,POINT (0.4097153124867252 0.7733530087778433),-0.2519250307004438,-0.11924159074298356,-0.04009634698823127,-0.41126296843165866
0.0,0.0,0.0,POINT (0.3845546274405483 0.7356386663723136),0.5715985549942375,-0.11924159074298356,-0.04009634698823127,0.41226061726302266
0.0,0.0,0.0,POINT (0.3630210553854803 0.6947720060589531),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.3764534015294975 0.7450165641291397),0.42752188560888327,-0.11924159074298356,-0.04009634698823127,0.2681839478776684
0.0,0.0,0.0,POINT (0.3778599175302414 0.779730071546516),1.2304280686159235,-0.11924159074298356,-0.040096346988231266,1.0710901308847087
0.0,0.0,0.0,POINT (0.3163105814622755 0.6602825064132922),0.2589363394344955,-0.11924159074298354,-0.040096346988231266,0.0995984017032807
0.0,0.0,0.0,POINT (0.2590456702207404 0.5670509421256739),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
4554.050442672949,0.0,0.0,POINT (0.3321385077225295 0.6800853781912595),0.5788372417039083,-0.11924159074298354,-0.040096346988231266,0.4194993039726934
0.0,0.0,0.0,POINT (0.3404786270500426 0.6672097948095852),0.4642198875268744,-0.11924159074298356,-0.04009634698823127,0.3048819497956595
0.0,0.0,0.0,POINT (0.3648231534938179 0.557604450221853),-0.09446602663511501,-0.11924159074298356,-0.04009634698823127,-0.25380396436632985
0.0,0.0,0.0,POINT (0.2906434976659569 0.8778305886667352),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.086044118700991 0.5197105879190764),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.2463067906364165 0.7234302328628566),-0.25427253079645207,-0.11924159074298354,-0.040096346988231266,-0.4136104685276669
0.0,0.0,0.0,POINT (0.3619427720038086 0.9057610266916412),0.13783820543311281,-0.11924159074298356,-0.040096346988231266,-0.02149973229810201
-142.1461723,0.0,0.0,POINT (0.3779703414703619 0.8689831364360018),0.15635561949655638,-0.11924159074298356,-0.040096346988231266,-0.002982318234658443
0.0,0.0,0.0,POINT (0.3518615446920742 0.851505024037783),-0.26828902945748895,-0.11924159074298356,-0.04009634698823127,-0.4276269671887038
0.0,0.0,0.0,POINT (0.3669242120352238 0.8509828579889096),-0.276698928654111,-0.11924159074298356,-0.04009634698823127,-0.43603686638532585
0.0,0.0,0.0,POINT (0.4692273437140994 1),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.384581341655836 0.8442135302066113),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.3922447425730764 0.8350136222420316),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.2427080311152404 0.777009946461538),0.146371998466693,-0.11924159074298356,-0.040096346988231266,-0.01296593926452183
0.0,0.0,0.0,POINT (0.3985875368923926 0.8459497553870118),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.2795345235321814 0.7679730727513854),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.290263529870658 0.7654574689877994),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.3422935865387448 0.7327095150277895),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.4081773838737468 0.8493182839167657),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.2076855005699649 0.6226638676344992),-0.25427253079645207,-0.11924159074298354,-0.040096346988231266,-0.4136104685276669
0.0,0.0,0.0,POINT (0.3264703516929699 0.7590686786106284),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.3805595399276851 0.8561725886378045),-0.2702913864090656,-0.11924159074298354,-0.040096346988231266,-0.42962932414028043
0.0,0.0,0.0,POINT (0.2896897352906473 0.7134412459717314),0.7049186049358037,-0.11924159074298356,-0.040096346988231266,0.5455806672045889
0.0,0.0,0.0,POINT (0.2021694309557853 0.5554492667197273),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.2513681273256841 0.6341593509229215),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.443777825305792 0.7798258793665159),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.4770054679939226 0.7998010728229461),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.3722948459025677 0.8297846586623892),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.4942470400523027 0.8095108949605314),0.4157801301217618,-0.11924159074298354,-0.040096346988231266,0.256442192390547
0.0,0.0,0.0,POINT (0.1667256031846653 0.5208916273705806),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.2963274472158274 0.6962379975939144),0.896756832082255,-0.11924159074298356,-0.04009634698823127,0.7374188943510401
0.0,0.0,0.0,POINT (0.394008077379933 0.8928504945923033),0.1565268703144953,-0.11924159074298356,-0.040096346988231266,-0.0028110674167195204
-142.1461723,0.0,0.0,POINT (0.3212237786636648 0.7961895928131032),-0.2544667361914329,-0.11924159074298356,-0.040096346988231266,-0.41380467392264775
0.0,0.0,0.0,POINT (0.3397649782196115 0.8013771603065832),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
3124.54436,0.0,0.0,POINT (0.3793115829451303 0.8914621041551262),-0.2794348443294214,-0.11924159074298356,-0.04009634698823127,-0.43877278206063625
0.0,0.0,0.0,POINT (0.3347725541864088 0.9058918099832878),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.3105043550086102 0.8422103056980836),-0.11450290108572415,-0.11924159074298356,-0.040096346988231266,-0.273840838816939
0.0,0.0,0.0,POINT (0.3185562358149624 0.8858948463958374),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.2767340734660134 0.8368791401120669),-0.07806560561748492,-0.11924159074298356,-0.04009634698823127,-0.23740354334869976
0.0,0.0,0.0,POINT (0.1675515813467326 0.6900083379635235),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.2236734725667299 0.7869146868826463),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.2092810085045709 0.7888686022010254),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.1960331111022295 0.7927262230598799),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.1974377887223741 0.7972128595143562),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.1847325618806996 0.799845397009973),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.1876589149468363 0.8078993023221884),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.175228973577789 0.8104628034001778),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.1702351038496639 0.8187037979293098),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.1670249796238039 0.826195125852764),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.1697548546723429 0.8409821765121878),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.1739360708124864 0.8683428356643959),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.1837993964030562 0.9032929481457128),0.3185065804441556,0.8260046260490619,-0.04009634698823127,1.1044148595049863
2904.375771909989,2135.5540976685897,0.0,POINT (0.1925140405933074 0.9227714767840912),-0.2514221364592197,-0.11441129561086696,-0.04009634698823127,-0.40592977905831795
0.0,0.0,0.0,POINT (0.1957608554494763 0.9312201720220568),0.3185065804441556,0.8260046260490619,-0.04009634698823127,1.1044148595049863
0.0,0.0,0.0,POINT (0.2123795569465883 0.9675150918176072),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.2121349232623231 0.9436941653755744),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.2292133151536368 0.969942475651816),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.2324245668220662 0.9346025471982828),0.12758021003061965,0.5109225537850468,-0.040096346988231266,0.5984064168274351
0.0,0.0,0.0,POINT (0.2477536880528517 0.9537065810717272),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.2469057013212792 0.9143683919476197),0.12758021003061965,0.5109225537850468,-0.040096346988231266,0.5984064168274351
0.0,0.0,0.0,POINT (0.2554659210540868 0.9011528745118876),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.2650976356230987 0.9152269660090894),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.2668646177364805 0.865871769551578),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.2654380158577334 0.8420894142414588),-0.1368012473438073,-0.11924159074298356,-0.040096346988231266,-0.2961391850750221
0.0,0.0,0.0,POINT (0.2822419510241302 0.8387002438859541),-0.13446999104439952,-0.11924159074298354,-0.040096346988231266,-0.29380792877561435
0.0,0.0,0.0,POINT (0.2042886573794854 0.6840965925740438),-0.25427253079645207,-0.11924159074298354,-0.040096346988231266,-0.4136104685276669
3047.306303,0.0,0.0,POINT (0.2623451556755753 0.8011960359065992),-0.1334325118875054,-0.11924159074298356,-0.040096346988231266,-0.29277044961872023
1063.0892037108802,0.0,0.0,POINT (0.294598649998741 0.832971702298671),-0.2529828716912091,-0.11924159074298356,-0.040096346988231266,-0.41232080942242394
893.4877587,0.0,0.0,POINT (0.2713411694804375 0.8244312891954436),0.1475198177882778,-0.11924159074298356,-0.040096346988231266,-0.011818119942937022
0.0,0.0,0.0,POINT (0.3160117481806227 0.8397470285584455),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.2476941243935067 0.772560833880571),-0.2542725307964521,-0.11924159074298356,-0.04009634698823127,-0.413610468527667
0.0,0.0,0.0,POINT (0.2743981355978246 0.7614035412567596),-0.25427253079645207,-0.11924159074298354,-0.040096346988231266,-0.4136104685276669
0.0,0.0,0.0,POINT (0.2427358676600658 0.579376622295668),-0.25427253079645207,-0.11924159074298354,-0.040096346988231266,-0.4136104685276669
0.0,0.0,0.0,POINT (0.2273158833236551 0.603276551656924),-0.2542725307964521,-0.11924159074298356,-0.040096346988231266,-0.413610468527667
0.0,0.0,0.0,POINT (0.3299135175299451 0.8034306790777855),-0.27296119567783456,-0.11924159074298356,-0.040096346988231266,-0.4322991334090494
